"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.081986856E0,6.088384390E-1,6.294126511E-1,6.238198280E-2,8.779157373E-1
3.091996625E0,4.633042514E-1,4.426107407E-1,2.929074764E-1,7.045210337E-1
3.102006240E0,3.212248683E-1,2.461299896E-1,4.750955105E-1,6.240842346E-1
3.111985548E0,2.104638219E-1,8.398151398E-2,6.334965229E-1,6.728043992E-1
3.121995394E0,1.251939982E-1,-7.493305206E-2,7.321918011E-1,7.465877933E-1
3.132005240E0,3.886421025E-2,-1.873359680E-1,8.578491211E-1,8.789256546E-1
3.141984394E0,-1.201959699E-2,-2.698707581E-1,9.197335243E-1,9.585846090E-1
3.151994164E0,-1.520892382E-1,-3.182535172E-1,6.814532280E-1,7.673297463E-1
3.162003779E0,-2.769711018E-1,-1.604948044E-1,3.394756317E-1,4.665996978E-1
3.171983087E0,-3.066507578E-1,1.025619507E-1,-7.241582870E-2,3.313573497E-1
3.181992933E0,-2.648463547E-1,2.845888138E-1,-2.620427608E-1,4.688291726E-1
3.192002779E0,-2.333969474E-1,3.180227280E-1,-4.264531136E-1,5.809258547E-1
3.201981933E0,-2.906978130E-1,1.973428726E-1,-4.097836018E-1,5.397888737E-1
3.211991702E0,-3.933657706E-1,-8.039665222E-2,-2.206192017E-1,4.581190711E-1
3.222001548E0,-4.859962761E-1,-3.836030960E-1,-4.571652412E-2,6.208330825E-1
3.231980702E0,-5.546056628E-1,-6.713628769E-1,1.014187336E-1,8.766991007E-1
3.241990471E0,-6.677156687E-1,-7.325420380E-1,8.576035500E-2,9.948954167E-1
3.252000318E0,-8.811559677E-1,-3.896055222E-1,-2.687010765E-1,1.000214262E0
3.261979471E0,-9.463858604E-1,1.488122940E-1,-6.043775082E-1,1.132723915E0
3.271989318E0,-8.533048630E-1,7.583198547E-1,-9.671866894E-1,1.496204626E0
3.281999087E0,-6.068618298E-1,1.208141327E0,-1.208199739E0,1.813183211E0
3.292008702E0,-1.218694746E-1,1.245148659E0,-1.140062094E0,1.692627818E0
3.301988087E0,4.383247495E-1,7.899322510E-1,-8.269937038E-1,1.224761256E0
3.311997856E0,8.767509460E-1,1.205539703E-1,-4.471633434E-1,9.915546061E-1
3.322007472E0,1.060482740E0,-5.015964508E-1,-9.422850609E-2,1.176903417E0
3.331986856E0,1.039799452E0,-9.813985825E-1,7.696700096E-2,1.431869406E0
3.341996626E0,9.698028564E-1,-1.140699387E0,1.038403511E-1,1.500831599E0
3.352006241E0,9.374206066E-1,-1.110116005E0,1.428647041E-1,1.459974405E0
3.361985549E0,9.456151128E-1,-9.934701920E-1,2.054190636E-1,1.386855420E0
3.371995395E0,9.885648489E-1,-8.960618973E-1,3.633363247E-1,1.382823441E0
3.382005010E0,1.023284316E0,-8.104734421E-1,4.714713097E-1,1.387898839E0
3.391984395E0,8.471586704E-1,-8.398046494E-1,6.256219149E-1,1.346979006E0
3.401994164E0,6.429059505E-1,-1.119530678E0,7.606868744E-1,1.498439695E0
3.412004010E0,4.436377883E-1,-1.247483253E0,8.176536560E-1,1.556144741E0
3.421983164E0,9.105187654E-2,-1.034365654E0,6.463829279E-1,1.223116364E0
3.431992933E0,-2.611725330E-1,-7.409582138E-1,4.456944466E-1,9.032572758E-1
3.442002549E0,-4.573042393E-1,-4.818363190E-1,1.818091869E-1,6.887292545E-1
3.451981933E0,-5.556808710E-1,-3.144359589E-1,-1.007273197E-1,6.463723351E-1
3.461991703E0,-7.373879552E-1,-1.392841339E-2,-4.727051258E-1,8.760052130E-1
3.472001549E0,-6.280058622E-1,-9.068012238E-2,-5.314486027E-1,8.276786000E-1
3.481980703E0,-4.539721608E-1,-2.865991592E-1,-4.635632038E-1,7.093099779E-1
3.491990472E0,-4.957277477E-1,-3.436641693E-1,-4.421620369E-1,7.479026193E-1
3.502000318E0,-5.645697117E-1,-2.574300766E-1,-5.365986824E-1,8.203336819E-1
3.512009934E0,-6.278753281E-1,1.191520691E-2,-5.654249191E-1,8.450294308E-1
3.521989318E0,-7.002032995E-1,2.359867096E-1,-5.805957317E-1,9.397158036E-1
3.531999088E0,-6.924431920E-1,4.189214706E-1,-5.613801479E-1,9.849469241E-1
3.542008703E0,-5.312576294E-1,4.600219727E-1,-4.538667202E-1,8.365703101E-1
3.551988011E0,-2.083216310E-1,2.500000000E-1,-1.177392006E-1,3.460641866E-1
3.561997857E0,-5.205810070E-3,-3.312587738E-2,2.808897495E-1,2.828842088E-1
3.572007472E0,1.631692052E-2,-1.394205093E-1,5.873849392E-1,6.039249847E-1
3.581986780E0,-1.869081855E-1,-6.601715088E-2,6.815977097E-1,7.098368628E-1
3.591996626E0,-3.912422061E-1,1.014089584E-1,5.820925236E-1,7.086507932E-1
3.602006472E0,-5.842776299E-1,3.966379166E-1,3.709304333E-1,7.976787398E-1
3.611985626E0,-5.852669477E-1,5.853013992E-1,2.496902943E-1,8.645579050E-1
3.621995395E0,-4.576137066E-1,7.630195618E-1,1.792163849E-1,9.075944407E-1
3.632005011E0,-2.543156743E-1,9.152803421E-1,5.425453186E-3,9.499705271E-1
3.641984395E0,-1.763939559E-1,1.083815575E0,-1.195218563E-1,1.104561679E0
3.651994165E0,-1.094173864E-1,1.055263519E0,-9.662389755E-2,1.065311897E0
3.662004011E0,-9.724639356E-2,7.900104523E-1,2.298045158E-2,7.963048894E-1
3.671983165E0,-2.702541351E-1,6.615610123E-1,-4.552435875E-2,7.160815161E-1
3.681992934E0,-4.200607538E-1,6.770563126E-1,-7.003808022E-2,7.998509986E-1
3.692002780E0,-4.376218319E-1,5.994548798E-1,5.448913574E-2,7.441962688E-1
3.701981934E0,-1.545074135E-1,2.562351227E-1,4.206798077E-1,5.162368444E-1
3.711991703E0,-1.285205185E-1,1.051158905E-1,6.512994766E-1,6.721293643E-1
3.722001549E0,-1.725533605E-1,1.151456833E-1,7.952384949E-1,8.218500194E-1
3.731980703E0,5.973359942E-2,-1.356258392E-1,8.544335365E-1,8.671903710E-1
3.741990550E0,1.738571376E-1,-4.350852966E-1,8.713650703E-1,9.893445332E-1
3.752000319E0,-5.290150642E-3,-2.724914551E-1,5.911667347E-1,6.509667326E-1
3.762010165E0,-8.994498849E-2,2.098464966E-2,3.121194839E-1,3.254981240E-1
3.771989242E0,-3.378668427E-2,-4.545211792E-2,3.448812962E-1,3.495004199E-1
3.781999088E0,-1.625284553E-2,-2.331581116E-1,4.754443169E-1,5.297868991E-1
3.792008704E0,-1.911392510E-1,-1.158533096E-1,4.192833900E-1,4.751365738E-1
3.801988011E0,-2.890209556E-1,-4.325580597E-2,4.032261372E-1,4.979914610E-1
3.811997857E0,-1.784079224E-1,-2.212591171E-1,5.778717995E-1,6.439881989E-1
3.822007473E0,-1.784042716E-1,-3.842954636E-1,7.245326042E-1,8.393203095E-1
3.831986781E0,-2.577797771E-1,-2.579593658E-1,3.881435394E-1,5.325869460E-1
3.841996627E0,-2.640935779E-1,-9.154415131E-2,1.042966843E-1,2.983346240E-1
3.852006473E0,-9.143508226E-2,4.288673401E-3,-7.247877121E-2,1.167558961E-1
3.861985627E0,-6.587496400E-2,1.656770706E-1,-1.781201363E-1,2.520221926E-1
3.871995396E0,-5.081643537E-2,3.456573486E-1,-2.681086063E-1,4.403902106E-1
3.882005242E0,1.891138852E-1,3.739404678E-1,-2.093162537E-1,4.684109618E-1
3.891984396E0,3.429110050E-1,3.053483963E-1,-5.744266510E-2,4.627367073E-1
3.901994165E0,3.055694103E-1,3.144712448E-1,-6.688117981E-3,4.385311383E-1
3.912003781E0,3.486443162E-1,3.463535309E-1,-1.300573349E-3,4.914420811E-1
3.921983088E0,4.541054964E-1,4.009046555E-1,-1.511454582E-2,6.059412464E-1
3.931992935E0,5.233316422E-1,5.427646637E-1,-6.238675117E-2,7.565458311E-1
3.942002781E0,5.003741980E-1,7.645769119E-1,-3.349642754E-1,9.732179910E-1
3.951981935E0,6.426981688E-1,8.674917221E-1,-5.339760780E-1,1.204463896E0
3.961991781E0,8.569107652E-1,7.983827591E-1,-6.035871506E-1,1.317584357E0
3.972001550E0,8.818443418E-1,7.891416550E-1,-7.484440804E-1,1.400200891E0
3.981980704E0,8.630459309E-1,7.652626038E-1,-8.496201038E-1,1.432595355E0
3.991990473E0,9.933848381E-1,6.211748123E-1,-7.956085205E-1,1.416214850E0
4.002000319E0,1.123052597E0,4.384317398E-1,-7.563388348E-1,1.423206928E0
4.011979473E0,1.100341201E0,3.278884888E-1,-6.515350342E-1,1.320136175E0
4.021989319E0,1.152642965E0,7.851886749E-2,-3.572561741E-1,1.209290284E0
4.031999089E0,1.157630682E0,-3.380098343E-1,8.420681953E-2,1.208904559E0
4.042008704E0,9.268291593E-1,-7.579278946E-1,4.656240940E-1,1.284629433E0
4.051988012E0,5.655163527E-1,-1.017788887E0,6.986106634E-1,1.357851178E0
4.061997858E0,2.524663806E-1,-1.069075584E0,8.720868826E-1,1.402568148E0
4.072007473E0,-8.502709866E-2,-8.491764069E-1,9.204394817E-1,1.255204771E0
4.081986858E0,-3.433082104E-1,-4.505071640E-1,8.187544346E-1,9.955782522E-1
4.091996627E0,-3.662910759E-1,-2.342491150E-1,7.289338112E-1,8.487557371E-1
4.102006473E0,-4.447567463E-1,-8.282852173E-2,6.596190929E-1,7.998540337E-1
4.111985550E0,-8.421614170E-1,1.927480698E-1,4.245212078E-1,9.626037225E-1
4.121995397E0,-1.329520702E0,4.369087219E-1,-8.828163147E-3,1.399497219E0
4.132005243E0,-1.577727199E0,4.675426483E-1,-4.112632275E-1,1.696159392E0
4.141984397E0,-1.720593214E0,4.834070206E-1,-8.365941048E-1,1.973325379E0
4.151994166E0,-1.652587891E0,4.361352921E-1,-1.199237108E0,2.087924896E0
4.162003781E0,-1.246102929E0,2.797317505E-1,-1.278167725E0,1.806857796E0
4.171983089E0,-7.730712891E-1,2.381114960E-1,-1.158861876E0,1.413257637E0
4.181992935E0,-4.668345749E-1,2.845096588E-1,-1.067203283E0,1.199084282E0
4.192002551E0,-1.603285372E-1,2.918634415E-1,-8.594512939E-1,9.217082157E-1
4.201981935E0,3.876107931E-2,1.692953110E-1,-5.944330692E-1,6.192850696E-1
4.211991705E0,1.539975405E-2,7.896423340E-4,-3.448832035E-1,3.452277509E-1
4.222001551E0,-1.335379183E-1,-2.229280472E-1,-5.633199215E-2,2.658995735E-1
4.231980705E0,-3.089778423E-1,-5.062952042E-1,3.300666809E-1,6.787828479E-1
4.241990474E0,-5.113209486E-1,-5.831327438E-1,5.977835655E-1,9.792027883E-1
4.252000320E0,-6.619006395E-1,-4.409904480E-1,8.322972059E-1,1.151218342E0
4.261979474E0,-5.811276436E-1,-3.738327026E-1,1.112172723E0,1.309346552E0
4.271989320E0,-3.691800833E-1,-3.738698959E-1,1.341671824E0,1.440887198E0
4.281999089E0,-4.782102108E-1,-1.630125046E-1,1.314783335E0,1.408514572E0
4.292008935E0,-7.977783680E-1,9.122943878E-2,1.073597193E0,1.340665531E0
4.301988089E0,-9.278756976E-1,1.783399582E-1,8.098721504E-1,1.244448211E0
4.311997859E0,-9.208556414E-1,2.984552383E-1,4.266238213E-1,1.057855626E0
4.322007474E0,-7.725392580E-1,5.240116119E-1,2.213454247E-2,9.337531861E-1
4.331986859E0,-4.706107378E-1,6.728982925E-1,-3.553824425E-1,8.947420070E-1
4.341996628E0,3.932976723E-2,5.981788635E-1,-6.912834644E-1,9.150068915E-1
4.352006474E0,3.338653445E-1,4.139633179E-1,-9.021477699E-1,1.047235549E0
4.361985628E0,4.319196343E-1,1.160364151E-1,-8.139970303E-1,9.287681010E-1
4.371995397E0,4.549031854E-1,-3.205776215E-1,-4.606781006E-1,7.224480824E-1
4.382005013E0,2.461994886E-1,-6.930780411E-1,-2.545022964E-2,7.359477382E-1
4.391984397E0,-1.206994057E-1,-8.506612778E-1,3.707273006E-1,9.357519369E-1
4.401994167E0,-3.515051901E-1,-8.313817978E-1,7.388334274E-1,1.166458926E0
4.412004013E0,-5.134912729E-1,-6.197757721E-1,8.979512453E-1,1.205865554E0
4.421983167E0,-7.076759934E-1,-2.557821274E-1,7.884871960E-1,1.089927459E0
4.431992936E0,-8.357412815E-1,-4.294681549E-2,5.009357929E-1,9.753176853E-1
4.442002782E0,-8.080802560E-1,-2.558708191E-3,2.033984661E-1,8.332893754E-1
4.451981936E0,-6.884317398E-1,-1.254110336E-1,-1.226170063E-1,7.104231964E-1
4.461991705E0,-6.291135550E-1,-4.360389709E-1,-4.644176960E-1,8.953198566E-1
4.472001551E0,-5.808444023E-1,-7.573966980E-1,-6.024620533E-1,1.128711878E0
4.481980705E0,-6.715915203E-1,-9.240465164E-1,-6.671819687E-1,1.322886584E0
4.491990551E0,-1.004536867E0,-7.545442581E-1,-9.373316765E-1,1.567489083E0
4.502000321E0,-1.277954578E0,-4.403409958E-1,-1.297962427E0,1.873972935E0
4.512009936E0,-1.279457331E0,-2.302227020E-1,-1.577470541E0,2.044120070E0
4.521989321E0,-1.162254930E0,-4.002380371E-2,-1.867082119E0,2.199644077E0
4.531999090E0,-1.080603361E0,1.732816696E-1,-2.172218084E0,2.432336648E0
4.542008705E0,-1.039600134E0,3.275680542E-1,-2.391604662E0,2.628277407E0
4.551988013E0,-1.016916037E0,3.678159714E-1,-2.498050928E0,2.722070031E0
4.561997859E0,-1.048108459E0,3.643064499E-1,-2.495394945E0,2.730979030E0
4.572007475E0,-1.121395826E0,4.229431152E-1,-2.446698666E0,2.724471295E0
4.581986782E0,-1.135371208E0,4.449462891E-1,-2.384156227E0,2.677918202E0
4.591996628E0,-1.044595003E0,4.149322510E-1,-2.205111742E0,2.475048543E0
4.602006475E0,-8.910571337E-1,4.134178162E-1,-1.986728668E0,2.216300500E0
4.611985629E0,-7.909579277E-1,5.441875458E-1,-1.735275507E0,1.983163033E0
4.621995398E0,-6.261241436E-1,4.662380219E-1,-1.606976509E0,1.786556139E0
4.632005244E0,-5.474843979E-1,2.513628006E-1,-1.550978661E0,1.663868153E0
4.641984398E0,-4.191918373E-1,-7.166004181E-2,-1.603531718E0,1.658966826E0
4.651994167E0,-4.989740252E-1,-3.072156906E-1,-1.825072765E0,1.916832585E0
4.662004013E0,-5.798516273E-1,-3.150196075E-1,-2.171247482E0,2.269312868E0
4.671983167E0,-5.888139606E-1,-1.414718628E-1,-2.438113689E0,2.512193171E0
4.681992936E0,-5.186867714E-1,-6.707572937E-2,-2.585167885E0,2.637542059E0
4.692002783E0,-1.652845144E-1,-3.075170517E-1,-2.515656948E0,2.539766837E0
4.701981936E0,1.352156997E-1,-8.412199020E-1,-2.401986361E0,2.548621723E0
4.711991706E0,1.844945550E-1,-1.579757690E0,-2.287932634E0,2.786450850E0
4.722001552E0,-3.628873825E-2,-2.440914154E0,-2.260154963E0,3.326812173E0
4.731980706E0,-4.530152678E-1,-3.060062885E0,-2.360180140E0,3.890971342E0
4.741990475E0,-8.501746058E-1,-3.336442471E0,-2.631498337E0,4.333523822E0
4.752000321E0,-1.179123640E0,-3.308071613E0,-3.020617485E0,4.632256507E0
4.762009937E0,-1.538088679E0,-2.797653675E0,-3.693966389E0,4.882414418E0
4.771989244E0,-1.635549903E0,-2.020639896E0,-4.251187801E0,4.983031888E0
4.781999090E0,-1.464637041E0,-1.212274551E0,-4.499969482E0,4.885130151E0
4.792008706E0,-1.170337439E0,-5.117120743E-1,-4.365345478E0,4.548382142E0
4.801988014E0,-9.429444075E-1,1.672058105E-1,-4.016993523E0,4.129568852E0
4.811997860E0,-7.903811336E-1,6.979665756E-1,-3.459848642E0,3.616961751E0
4.822007475E0,-5.457792282E-1,9.686737061E-1,-2.729422808E0,2.947194018E0
4.831986860E0,-2.000697255E-1,9.727506638E-1,-1.974743605E0,2.210403595E0
4.841996629E0,-3.522002697E-2,8.300838470E-1,-1.357954860E0,1.591955101E0
4.852006475E0,-6.789410114E-2,5.596551895E-1,-8.770564198E-1,1.042617621E0
4.861985629E0,-2.655987144E-1,2.926530838E-1,-5.705395937E-1,6.940489410E-1
4.871995398E0,-6.433889866E-1,2.191829681E-2,-4.200228453E-1,7.686670218E-1
4.882005245E0,-9.383046627E-1,-9.485721588E-2,-5.349930525E-1,1.084265234E0
4.891984398E0,-1.331184983E0,7.927608490E-2,-9.156991839E-1,1.617665958E0
4.901994168E0,-1.613925338E0,4.082908630E-1,-1.311638355E0,2.119398877E0
4.912003783E0,-1.620805621E0,7.231998444E-1,-1.707832217E0,2.463071205E0
4.921983091E0,-1.292948842E0,7.164039612E-1,-1.807719946E0,2.335123711E0
4.931992937E0,-7.634341121E-1,3.798484802E-1,-1.683160663E0,1.886835003E0
4.942002783E0,-3.229455948E-1,-1.030311584E-1,-1.453984141E0,1.492976611E0
4.951981937E0,-5.654621124E-2,-5.847558975E-1,-1.230430245E0,1.363486532E0
4.961991783E0,1.599669456E-3,-7.793684006E-1,-1.216737151E0,1.444945313E0
4.972001552E0,1.738369465E-2,-8.114614487E-1,-1.370818496E0,1.593083558E0
4.981980706E0,-5.351746082E-2,-7.224626541E-1,-1.568970203E0,1.728144642E0
4.991990476E0,-7.217431068E-2,-5.440502167E-1,-1.643692017E0,1.732894462E0
5.002000322E0,-8.161866665E-2,-5.091066360E-1,-1.571215868E0,1.653653675E0
5.011979476E0,-1.453622580E-1,-6.756057739E-1,-1.407721043E0,1.568200205E0
5.021989245E0,-3.090368509E-1,-8.908996582E-1,-1.364783764E0,1.658867294E0
5.031999091E0,-4.744643569E-1,-1.008907318E0,-1.467358112E0,1.842864681E0
5.042008706E0,-6.573231220E-1,-7.926225662E-1,-1.837430000E0,2.106293718E0
5.051988014E0,-7.329559922E-1,-4.238882065E-1,-2.276332855E0,2.428702733E0
5.061997860E0,-4.450182319E-1,-1.088781357E-1,-2.581018686E0,2.621364746E0
5.072007476E0,7.825553417E-2,-8.543968201E-2,-2.754412889E0,2.756848605E0
5.081986860E0,6.640840769E-1,-3.829441071E-1,-2.556612730E0,2.669067721E0
5.091996630E0,1.004230618E0,-1.003872871E0,-1.928036213E0,2.394486065E0
5.102006245E0,8.294086456E-1,-1.732161045E0,-1.153193235E0,2.240123931E0
5.111985553E0,4.996389151E-1,-2.048356056E0,-8.701875210E-1,2.280926983E0
5.121995399E0,1.203618050E-1,-1.930668831E0,-1.038199186E0,2.195410360E0
5.132005245E0,-1.389480829E-1,-1.462083817E0,-1.520011783E0,2.113629929E0
5.141984399E0,-1.955929995E-1,-7.196989059E-1,-2.169579268E0,2.294187729E0
5.151994245E0,-1.154927015E-1,-7.114410400E-3,-2.786216736E0,2.788618453E0
5.162004014E0,-6.260144711E-2,6.453781128E-1,-3.345431089E0,3.407688516E0
5.171983091E0,4.492640495E-3,9.122705460E-1,-3.500038862E0,3.616977989E0
5.181992938E0,1.527720690E-1,6.300010681E-1,-3.444024563E0,3.504503651E0
5.192002553E0,2.891298532E-1,2.175388336E-1,-3.488866806E0,3.507579052E0
5.201981938E0,1.649912596E-1,1.347112656E-1,-3.804640293E0,3.810597985E0
5.211991707E0,-2.046793699E-1,1.608781815E-1,-4.314334869E0,4.322182412E0
5.222001553E0,-6.103066206E-1,8.703708649E-2,-4.570394039E0,4.611783961E0
5.231980707E0,-9.716673493E-1,9.829044342E-2,-4.641750336E0,4.743379031E0
5.241990476E0,-1.053702354E0,6.857395172E-2,-4.947950363E0,5.059367928E0
5.252000322E0,-9.872249365E-1,-6.163883209E-2,-5.335962296E0,5.426868898E0
5.261979476E0,-7.059530616E-1,-4.023199081E-1,-5.315989017E0,5.377729100E0
5.271989322E0,-4.426066875E-1,-8.580026627E-1,-5.153803349E0,5.243449075E0
5.281999092E0,5.699205399E-2,-1.416959763E0,-5.020466328E0,5.216905712E0
5.292008938E0,2.789309025E-1,-1.876042843E0,-4.884437561E0,5.239758533E0
5.301988015E0,2.085445523E-1,-2.290813923E0,-4.734226227E0,5.263479574E0
5.311997861E0,-2.530360520E-1,-2.666433334E0,-4.326120853E0,5.088144614E0
5.322007476E0,-8.610718250E-1,-2.878926277E0,-3.627855539E0,4.710732110E0
5.331986861E0,-1.220943689E0,-2.849695206E0,-2.918349028E0,4.257725602E0
5.341996630E0,-1.488139391E0,-2.571607113E0,-2.404870033E0,3.822449721E0
5.352006246E0,-1.781070709E0,-1.914627075E0,-2.066895723E0,3.333176809E0
5.361985553E0,-2.030078411E0,-8.665237427E-1,-1.936019063E0,2.936026492E0
5.371995400E0,-2.253540039E0,2.553062439E-1,-1.851328611E0,2.927634132E0
5.382005015E0,-2.381174803E0,1.276010513E0,-1.672074676E0,3.177110321E0
5.391984400E0,-2.311341763E0,1.980660439E0,-1.464889526E0,3.378049414E0
5.401994169E0,-2.124359131E0,2.319459915E0,-1.158129573E0,3.351724947E0
5.412004015E0,-2.153345585E0,2.237871170E0,-8.905361295E-1,3.230792345E0
5.421983169E0,-2.109122992E0,1.781550407E0,-6.867863536E-1,2.844995104E0
5.431992938E0,-1.809082031E0,1.035166740E0,-6.359563470E-1,2.179171506E0
5.442002554E0,-1.351672173E0,9.041690826E-2,-6.990437508E-1,1.524419576E0
5.451981938E0,-8.237497807E-1,-8.632431030E-1,-6.361538172E-1,1.352199702E0
5.461991707E0,-4.534916282E-1,-1.658988476E0,-4.652742147E-1,1.781678286E0
5.472001554E0,-2.065700293E-1,-2.155906200E0,-5.001883507E-1,2.222789038E0
5.481980708E0,-8.761882782E-4,-2.192512035E0,-6.947275400E-1,2.299946988E0
5.491990477E0,1.681313515E-1,-1.908505440E0,-1.003391504E0,2.162742628E0
5.502000323E0,3.757941723E-1,-1.292658806E0,-1.351684809E0,1.907679184E0
5.512009938E0,6.360965967E-1,-3.747138977E-1,-1.867171764E0,2.007824640E0
5.521989323E0,9.903545380E-1,3.214664459E-1,-2.151847363E0,2.390520834E0
5.531999092E0,1.389740348E0,8.178987503E-1,-2.082875967E0,2.634142915E0
5.542008938E0,1.692175627E0,1.060157776E0,-1.789717913E0,2.681507611E0
5.551988015E0,1.835427999E0,1.156253815E0,-1.280374289E0,2.518943656E0
5.561997862E0,1.734405518E0,1.144922256E0,-8.178069592E-1,2.233342270E0
5.572007477E0,1.545856237E0,1.053575516E0,-4.324035645E-1,1.920069196E0
5.581986785E0,1.330434799E0,8.832931519E-1,-9.680438042E-2,1.599885819E0
5.591996631E0,1.102265120E0,3.048362732E-1,3.472900391E-1,1.195208734E0
5.602006477E0,9.271373749E-1,-4.629516602E-1,7.432820797E-1,1.275294555E0
5.611985631E0,8.624453545E-1,-1.261906624E0,9.767303467E-1,1.813897044E0
5.621995400E0,7.938516140E-1,-1.890241146E0,1.022463322E0,2.290991755E0
5.632005016E0,7.529153824E-1,-2.178153515E0,8.143043518E-1,2.444243418E0
5.641984400E0,6.481876373E-1,-1.898178577E0,2.432317734E-1,2.020492717E0
5.651994169E0,6.594094038E-1,-1.355547905E0,-4.929862022E-1,1.585990631E0
5.662004016E0,6.577917337E-1,-7.027692795E-1,-1.193060160E0,1.532960264E0
5.671983170E0,6.121525764E-1,-2.189865112E-1,-1.598745823E0,1.725883564E0
5.681992939E0,5.244668722E-1,7.648754120E-2,-1.712164164E0,1.792323064E0
5.692002785E0,3.451623917E-1,1.897516251E-1,-1.514882565E0,1.565251398E0
5.701981939E0,7.328498363E-2,2.283725739E-1,-1.081345081E0,1.107624443E0
5.711991708E0,-1.075367928E-1,3.945016861E-1,-7.902503014E-1,8.897703529E-1
5.722001554E0,-2.344837189E-1,6.852989197E-1,-5.744597912E-1,9.244572870E-1
5.731980708E0,-3.617777824E-1,1.080597878E0,-4.496381283E-1,1.225050768E0
5.741990477E0,-5.510585308E-1,1.366809845E0,-2.946891785E-1,1.502889340E0
5.752000324E0,-8.030120730E-1,1.321994781E0,-1.842565536E-1,1.557706349E0
5.762009939E0,-1.123006225E0,1.076873779E0,-5.260062218E-2,1.556780955E0
5.771989247E0,-1.378909111E0,6.536369324E-1,-1.431965828E-2,1.526052630E0
5.781999093E0,-1.462576151E0,1.535186768E-1,6.821024418E-2,1.472192113E0
5.792008708E0,-1.349308014E0,-3.063497543E-1,8.722352982E-2,1.386394689E0
5.801988016E0,-1.125174880E0,-7.139482498E-1,1.201772690E-2,1.332623368E0
5.811997862E0,-8.158128262E-1,-1.115528107E0,-8.693063259E-2,1.384742019E0
5.822007478E0,-4.909474850E-1,-1.396288872E0,-2.727519274E-1,1.505006864E0
5.831986785E0,-3.817085028E-1,-1.585013390E0,-6.005295515E-1,1.737413183E0
5.841996631E0,-4.501514435E-1,-1.656425953E0,-1.015741348E0,1.994520931E0
5.852006478E0,-5.187672377E-1,-1.678207874E0,-1.437723994E0,2.269923215E0
5.861985632E0,-4.963066578E-1,-1.638353825E0,-1.703409672E0,2.414979930E0
5.871995401E0,-4.422940016E-1,-1.512799263E0,-1.915104270E0,2.480284250E0
5.882005247E0,-3.764853477E-1,-1.428396225E0,-1.934571505E0,2.434055032E0
5.891984401E0,-3.116065264E-1,-1.289237022E0,-1.785764217E0,2.224451521E0
5.901994170E0,-2.885205746E-1,-1.114207268E0,-1.560095429E0,1.938710836E0
5.912003785E0,-4.426316023E-1,-1.049429893E0,-1.282861829E0,1.715505846E0
5.921983170E0,-7.977198362E-1,-1.022851944E0,-1.013874769E0,1.646367239E0
5.931992939E0,-1.153622031E0,-9.646730423E-1,-6.526017785E-1,1.639306851E0
5.942002786E0,-1.391856551E0,-7.879333496E-1,-3.593277931E-1,1.639274256E0
5.951981939E0,-1.572173357E0,-5.280485153E-1,-1.079366207E-1,1.661991159E0
5.961991709E0,-1.641809702E0,-2.108535767E-1,1.826865077E-1,1.665344615E0
5.972001555E0,-1.674222708E0,2.892303467E-2,4.162918329E-1,1.725444032E0
5.981980709E0,-1.713332176E0,2.908353806E-1,5.189976096E-1,1.813684340E0
5.991990478E0,-1.726241589E0,5.679435730E-1,4.799111485E-1,1.879570332E0
6.002000324E0,-1.785625577E0,9.562501907E-1,4.227870107E-1,2.069208057E0
6.011979478E0,-1.721136212E0,1.238399506E0,2.655284405E-1,2.136925022E0
6.021989324E0,-1.474223256E0,1.441905022E0,1.518207788E-1,2.067721898E0
6.031999093E0,-1.077486992E0,1.481580734E0,2.212476730E-2,1.832088752E0
6.042008709E0,-4.526365399E-1,1.436371803E0,-2.694463730E-2,1.506243608E0
6.051988017E0,3.729188442E-2,1.234413147E0,5.296707153E-2,1.236111651E0
6.061997863E0,2.825832367E-1,1.003819466E0,2.253875732E-1,1.066914412E0
